Format,OpenLAP Export
Venue,2019 Endurance
Vehicle,FSAE Car
Driver,OpenLap
Device
Comment
Date,20/10/2021
Time,12:40:14
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


20.124121,0.900000,91.243546,0.000000,24.532906,0.122205,2.385797,2.998002,3.831470,1.000000,0.000000,0.000000,1.226950,0.454426,0.177888,-316.754883,-328.486542,927.705078,-2.769255,-2452.500000,-2769.254883,247.418930,91.636642,25288.103516,2635.230469,1.000000,0.000000,21816.160156,21816.160156
20.616482,0.920000,91.931076,0.000000,24.580742,0.120627,2.380365,2.965034,3.802345,1.000000,0.000000,0.000000,1.208164,0.447468,0.175932,-317.992035,-329.769531,927.631226,-2.770492,-2452.500000,-2770.492188,247.399231,91.629349,25335.398438,2640.369141,1.000000,0.000000,22323.607422,22323.607422
21.109266,0.940000,92.944427,0.000000,24.628532,0.118294,2.374934,2.913301,3.758947,1.000000,0.000000,0.000000,1.181898,0.437740,0.172862,-319.228973,-331.052277,927.557495,-2.771729,-2452.500000,-2771.729248,247.379593,91.622070,25382.640625,2645.502197,1.000000,0.000000,22831.472656,22831.472656
21.603554,0.960000,95.105804,0.000000,24.676147,0.113295,2.369507,2.795443,3.665256,1.000000,0.000000,0.000000,1.129272,0.418249,0.165869,-320.465210,-332.334290,927.484009,-2.772965,-2452.500000,-2772.965332,247.359985,91.614815,25429.695313,2650.616699,1.000000,0.000000,23340.820313,23340.820313
22.098219,0.980000,97.652306,0.000000,24.723719,0.107697,2.364081,2.662526,3.561450,1.000000,0.000000,0.000000,1.070818,0.396599,0.157982,-321.701263,-333.616150,927.410645,-2.774201,-2452.500000,-2774.201172,247.340424,91.607567,25476.701172,2655.726563,1.000000,0.000000,23850.544922,23850.544922
22.594414,1.000000,101.759262,0.000000,24.771111,0.099671,2.358660,2.468593,3.416658,1.000000,0.000000,0.000000,0.988751,0.366204,0.146475,-322.936523,-334.897156,927.337524,-2.775436,-2452.500000,-2775.436523,247.320923,91.600342,25523.523438,2660.817627,1.000000,0.000000,24361.777344,24361.777344
23.090956,1.020000,106.056404,0.000000,24.818466,0.091167,2.353239,2.262462,3.266330,1.000000,0.000000,0.000000,0.902116,0.334117,0.134244,-324.171600,-336.177979,927.264465,-2.776672,-2452.500000,-2776.671631,247.301437,91.593117,25570.302734,2665.904053,1.000000,0.000000,24873.353516,24873.353516
23.589048,1.040000,111.204819,0.000000,24.865639,0.080522,2.347823,2.001730,3.091219,1.000000,0.000000,0.000000,0.795036,0.294458,0.118774,-325.405884,-337.457947,927.191650,-2.777906,-2452.500000,-2777.906006,247.282013,91.585938,25616.894531,2670.971191,1.000000,0.000000,25386.460938,25386.460938
24.087467,1.060000,115.452538,0.000000,24.912775,0.069491,2.342408,1.731019,2.916508,1.000000,0.000000,0.000000,0.684361,0.253467,0.102711,-326.639954,-338.737732,927.118958,-2.779140,-2452.500000,-2779.139893,247.262634,91.578743,25663.447266,2676.034424,1.000000,0.000000,25899.892578,25899.892578
24.587439,1.080000,115.452538,0.000000,24.959728,0.056645,2.336998,1.413249,2.743684,1.000000,0.000000,0.000000,0.556732,0.206197,0.083856,-327.873169,-340.016602,927.046509,-2.780373,-2452.500000,-2780.373291,247.243317,91.571594,25709.804688,2681.078125,1.000000,0.000000,26414.857422,26414.857422
25.087734,1.100000,115.452538,0.000000,25.006647,0.043489,2.331589,1.087299,2.579949,1.000000,0.000000,0.000000,0.426297,0.157888,0.064515,-329.106171,-341.295288,926.974121,-2.781606,-2452.500000,-2781.606445,247.224014,91.564453,25756.121094,2686.117920,1.000000,0.000000,26930.140625,26930.140625
